Block,Trial,Driving Power,Response Time (ms),Correct
4,146,12.8,1183.7690828523096,1
4,147,25.6,1088.902258556272,0
4,148,12.8,1162.248832836074,0
4,149,25.6,1007.5985797606684,1
4,150,25.6,916.6986751207667,1
4,151,6.4,1387.1411168089378,1
4,152,25.6,973.3119462328802,1
4,153,3.2,1519.7911971202363,1
4,154,6.4,1328.2345195524606,1
4,155,6.4,1397.1787486781266,1
4,156,3.2,1501.635967411312,1
4,157,3.2,1395.1615950664423,1
4,158,6.4,1340.9467933785947,1
4,159,3.2,1602.9727767460345,1
4,160,6.4,1365.4149714474759,1
4,161,6.4,1446.7268549611524,0
4,162,12.8,1211.185455028689,1
4,163,6.4,1399.6218037832846,1
4,164,3.2,1557.2451102750636,1
4,165,12.8,1083.3236990826751,1
4,166,6.4,1376.8264033853711,1
4,167,25.6,1007.214760269342,1
4,168,3.2,1425.9151916209207,1
4,169,25.6,962.9881388780075,1
4,170,6.4,1348.0906506329718,0
4,171,12.8,1193.7400667951283,1
4,172,6.4,1419.1314579433774,1
4,173,25.6,1013.1269090744183,0
4,174,12.8,1173.3188955202124,0
4,175,3.2,1552.2216736398293,1
4,176,3.2,1525.5472252260106,0
4,177,6.4,1427.0801991387648,1
4,178,3.2,1507.375559146457,1
4,179,6.4,1427.7411995258622,1
4,180,6.4,1404.0240471965233,0
4,181,25.6,1134.4501627662194,1
4,182,12.8,1251.692533864858,1
4,183,12.8,1199.880468203735,1
4,184,3.2,1432.5277469238154,0
4,185,6.4,1344.2810390920195,1
4,186,3.2,1484.9029918759484,1
4,187,3.2,1511.6320926177305,1
4,188,25.6,1004.9903582855927,1
4,189,6.4,1367.8878613772802,1
4,190,25.6,1019.0755886644624,1
4,191,3.2,1544.2427326571749,1
4,192,6.4,1384.435888506023,1
4,193,12.8,1181.7753178227797,1
4,194,12.8,1186.3311157297114,1
4,195,12.8,1205.7300864729566,1
4,196,3.2,1535.2521873323603,1
4,197,6.4,1344.8119762967572,0
4,198,3.2,1540.1388510719207,0
4,199,3.2,1448.556298835883,0
4,200,3.2,1538.423212072293,0
5,1,12.8,1240.9463884290994,1
5,2,25.6,1081.2333207997908,1
5,3,6.4,1379.367272604683,1
5,4,6.4,1461.3346507250583,1
5,5,12.8,1222.1264035374604,1
5,6,6.4,1379.7900323457725,1
5,7,3.2,1522.659906882501,1
5,8,25.6,996.6741999910244,1
5,9,6.4,1458.5900559027561,1
5,10,6.4,1375.2972018822572,0
5,11,3.2,1451.246600694326,1
5,12,6.4,1418.1274675519755,1
5,13,12.8,1199.6364925711282,1
5,14,6.4,1430.73435763484,1
5,15,3.2,1494.1577921675091,1
5,16,3.2,1484.309986198703,1
5,17,6.4,1475.110156803981,1
5,18,25.6,1073.7223978516763,1
5,19,25.6,1032.007257451044,1
5,20,6.4,1410.0421652732916,1
5,21,12.8,1231.2309022417858,0
5,22,12.8,1223.097662671412,0
5,23,3.2,1588.096450550531,0
5,24,6.4,1390.5454485335918,0
5,25,12.8,1275.8551598342117,1
5,26,3.2,1502.6817291817977,0
5,27,6.4,1451.1762330110903,1
5,28,25.6,1074.7080966258823,1
5,29,3.2,1566.5910838142718,0
5,30,12.8,1226.0106325947718,1
5,31,3.2,1508.2262660675965,1
5,32,12.8,1208.99083316551,1
5,33,12.8,1206.4193548724909,1
5,34,25.6,968.2151338440078,1
5,35,12.8,1213.412188551979,0
5,36,3.2,1554.0188388622341,1
5,37,6.4,1461.6459171539584,1
5,38,3.2,1455.895087922235,1
5,39,6.4,1400.6141757739842,0
5,40,25.6,939.7638293475216,1
5,41,12.8,1242.1804280683916,1
5,42,12.8,1248.4181133733791,0
5,43,25.6,1008.8826504041897,1
5,44,12.8,1227.2068236754706,1
5,45,3.2,1614.4403047679298,1
5,46,12.8,1280.700153915295,1
5,47,25.6,991.4351203694438,1
5,48,25.6,1045.9841821618961,1
5,49,25.6,992.5042831002797,1
5,50,12.8,1264.9800609062193,1
5,51,3.2,1554.5129766824532,1
5,52,3.2,1449.846612876813,1
5,53,3.2,1490.807441237242,1
5,54,12.8,1271.6972152953463,1
5,55,25.6,979.2971690352755,1
5,56,6.4,1485.851769611338,1
5,57,12.8,1115.9320114418178,1
5,58,3.2,1452.2678870595353,1
5,59,25.6,1003.1928983370943,0
5,60,3.2,1459.1453794572462,0
5,61,6.4,1429.027928046255,1
5,62,6.4,1320.282870991325,1
5,63,6.4,1329.0526394195772,1
5,64,12.8,1279.224351860044,1
5,65,3.2,1561.676533736625,0
5,66,3.2,1533.8829452712712,1
5,67,12.8,1171.495712663758,0
5,68,25.6,966.6346227716454,1
5,69,25.6,964.0072749391736,1
5,70,12.8,1209.604682902159,1
5,71,12.8,1209.548117010025,1
5,72,6.4,1288.2456143297309,1
5,73,3.2,1570.2839992465836,0
5,74,12.8,1249.7719488872133,1
5,75,6.4,1363.7678667413054,1
5,76,12.8,1215.4875721089604,1
5,77,3.2,1514.0834453093507,1
5,78,25.6,974.7603324282939,1
5,79,6.4,1403.6380744765147,1
5,80,3.2,1531.9662601428963,0
5,81,3.2,1434.7603051549468,1
5,82,25.6,1035.3919998601232,1
5,83,6.4,1445.8433397376311,1
5,84,12.8,1281.466608980471,1
5,85,12.8,1224.5347578117044,1
5,86,3.2,1531.9856552871424,1
5,87,3.2,1451.2889128993875,0
5,88,12.8,1164.117253207414,0
5,89,25.6,1017.1612548933817,1
5,90,3.2,1522.832725363221,1
5,91,6.4,1493.5989481404713,0
5,92,25.6,997.0769757830434,0
5,93,12.8,1166.3516785706313,1
5,94,12.8,1282.6353366480134,1
5,95,6.4,1394.874179115322,0
5,96,25.6,1031.1431702839527,1
5,97,25.6,954.6390924051686,1
5,98,12.8,1239.6984970682959,1
5,99,25.6,908.8255537938021,1
5,100,12.8,1143.3857174281877,0
5,101,3.2,1452.4020019613472,0
5,102,6.4,1453.0181572448016,1
5,103,25.6,1033.784489294007,1
5,104,6.4,1427.1515407873694,1
5,105,6.4,1439.4380599550943,1
5,106,12.8,1184.1899899993107,1
5,107,12.8,1183.04523028804,1
5,108,12.8,1269.0265968425067,1
5,109,25.6,1076.822957919457,1
5,110,12.8,1184.4683323854663,1
5,111,12.8,1271.944621692874,1
5,112,25.6,1053.4061399224556,0
5,113,6.4,1358.4827180891964,1
5,114,12.8,1170.3072171353163,1
5,115,12.8,1157.4696427585147,1
5,116,25.6,975.975559495074,0
5,117,3.2,1506.2916518188267,1
5,118,25.6,1023.3267343905028,0
5,119,12.8,1199.666111782125,1
5,120,25.6,958.9067281624846,0
5,121,3.2,1539.6177152217178,1
5,122,25.6,964.9916432752152,1
5,123,6.4,1383.6091144314698,1
5,124,3.2,1456.1176690190348,1
5,125,25.6,1030.4117422869012,1
5,126,25.6,980.9769206760452,1
5,127,12.8,1111.3857304472638,0
5,128,12.8,1184.7323303188023,1
5,129,25.6,992.6169439829612,1
5,130,6.4,1357.3614914831533,1
5,131,25.6,1065.205855206245,0
5,132,6.4,1425.5752591382995,1
5,133,3.2,1476.8585413779276,0
5,134,3.2,1537.477982751687,0
5,135,3.2,1522.7114386661626,1
5,136,6.4,1402.4185696125248,1
5,137,3.2,1500.4125547667275,1
5,138,3.2,1494.219549195741,0
5,139,12.8,1107.9857093947574,1
5,140,12.8,1138.6893795046794,1
5,141,3.2,1469.285290654859,0
5,142,3.2,1484.1691884375166,0
5,143,25.6,954.4027973292689,1
5,144,25.6,1025.5285719555147,1
5,145,3.2,1421.6692549581066,1
5,146,12.8,1315.0380398594239,1
5,147,25.6,1033.8514479565429,1
5,148,12.8,1232.8262771794994,1
5,149,12.8,1230.5175472858004,0
5,150,25.6,1022.1792292294795,1
5,151,3.2,1466.383702537289,1
5,152,3.2,1535.7169255277843,1
5,153,25.6,1115.1120358159944,1
5,154,3.2,1480.0561505404476,1
5,155,3.2,1595.8765141647127,0
5,156,12.8,1199.5567654989256,1
5,157,12.8,1157.6867163532804,1
5,158,6.4,1437.3159535073664,0
5,159,12.8,1236.16071955317,1
5,160,3.2,1468.41183663449,0
5,161,6.4,1331.5360776509144,1
5,162,12.8,1188.6929095147184,1
5,163,6.4,1364.3633497908604,1
5,164,12.8,1187.3197566511801,1
5,165,12.8,1174.3479026044793,0
5,166,3.2,1497.2874498465185,1
5,167,25.6,953.9971978186718,0
5,168,25.6,858.0343915930512,1
5,169,6.4,1409.2489779262314,1
5,170,6.4,1403.2860245391732,1
5,171,3.2,1561.3149913957711,0
5,172,25.6,1050.2838956413825,1
5,173,3.2,1564.1392744527116,1
5,174,6.4,1414.1791019274044,1
5,175,3.2,1470.5364301738484,0
5,176,25.6,1016.683584428214,1
5,177,6.4,1408.1564815327556,1
5,178,6.4,1401.2963205915519,1
5,179,6.4,1333.6439873750383,1
5,180,3.2,1494.356616720238,1
5,181,6.4,1457.2577113747705,0
5,182,25.6,948.1113769136775,1
5,183,3.2,1525.5355416596428,1
5,184,6.4,1454.1037780233141,0
5,185,3.2,1360.324537365028,1
5,186,6.4,1477.059708851607,0
5,187,6.4,1452.9577408308983,1
5,188,3.2,1468.5904502916783,0
5,189,12.8,1160.2345713881712,1
5,190,6.4,1387.4930049518289,1
5,191,12.8,1222.1484734056241,1
5,192,12.8,1301.2160488121972,1
5,193,25.6,965.0062869391656,1
5,194,12.8,1123.136306616593,1
5,195,25.6,970.9976706955908,0
5,196,3.2,1539.198239586424,1
5,197,6.4,1464.795837842185,1
5,198,25.6,1011.0725815229829,1
5,199,25.6,1075.9636940351068,1
5,200,6.4,1438.8559458461928,1
6,1,25.6,1034.954282088264,1
6,2,6.4,1425.15595942511,1
6,3,25.6,973.899375606998,1
6,4,6.4,1446.0722986585104,1
6,5,12.8,1168.4169861134262,1
6,6,25.6,1093.4316919516664,1
6,7,12.8,1264.9863953550087,1
6,8,25.6,1030.479340583948,1
6,9,12.8,1176.9615079838902,0
6,10,12.8,1264.9087116262954,1
6,11,6.4,1357.2887953762863,1
6,12,6.4,1402.6528346842563,1
6,13,25.6,924.2830883188088,1
6,14,6.4,1411.9492255995024,1
6,15,12.8,1293.598400393531,1
6,16,25.6,1013.3956882144159,1
6,17,25.6,932.4681464526885,1
6,18,25.6,1006.0386479907559,1
6,19,3.2,1469.5772149881245,1
6,20,6.4,1398.8384144510862,1
6,21,6.4,1437.5927426638307,0
6,22,3.2,1484.099671921389,0
6,23,25.6,1021.816704101721,1
6,24,25.6,1017.9197030280897,1
6,25,12.8,1176.6858500117935,1
6,26,25.6,1052.161774615392,1
6,27,6.4,1407.1551643015405,1
6,28,6.4,1421.4035150128018,1
6,29,12.8,1204.2114152165157,1
6,30,25.6,1020.1478845089159,1
6,31,6.4,1398.7156037103912,1
6,32,6.4,1446.257653276182,1
6,33,25.6,1025.4183628834212,1
6,34,25.6,962.4775454953779,1
6,35,3.2,1429.2487550028502,1
6,36,3.2,1462.723839681693,1
6,37,25.6,983.2820021688001,1
6,38,3.2,1423.6851160979384,1
6,39,6.4,1416.4657572081114,1
6,40,3.2,1446.4016731715487,1
6,41,3.2,1522.7834752937522,1
6,42,3.2,1479.5936851833685,1
6,43,6.4,1377.5624236568397,1
6,44,6.4,1356.1606483385244,1
6,45,12.8,1208.5434760634569,1
6,46,25.6,936.6676136615737,1
6,47,3.2,1517.541476964728,1
6,48,25.6,901.6054143096333,1
6,49,25.6,1010.4495830176373,1
6,50,6.4,1406.7309884867068,1
6,51,12.8,1170.021697960083,1
6,52,3.2,1477.610979188009,0
6,53,25.6,947.5242261389291,1
6,54,6.4,1447.1488690520468,1
6,55,25.6,1070.5554337011781,1
6,56,6.4,1347.8042849131455,1
6,57,3.2,1509.100667037454,1
6,58,25.6,1029.746458614855,1
6,59,6.4,1454.6727062342068,1
6,60,6.4,1486.1164322381624,1
6,61,6.4,1409.4179314198934,1
6,62,3.2,1502.9649696617766,1
6,63,3.2,1406.4928126431523,1
6,64,12.8,1139.3141371390825,0
6,65,25.6,1063.7261909925733,1
6,66,12.8,1198.0030452903934,0
6,67,25.6,1070.0662021021933,1
6,68,25.6,982.7321706686532,1
6,69,6.4,1440.2343318395065,0
6,70,25.6,981.8264926101795,1
6,71,25.6,968.4391852144375,0
6,72,3.2,1469.440515587175,1
6,73,25.6,1030.8621039749924,1
6,74,3.2,1442.3662505606806,1
6,75,6.4,1398.8581048650788,1
6,76,25.6,1011.085824802585,1
6,77,25.6,1042.8416923505997,1
6,78,25.6,892.0386241805161,1
6,79,6.4,1424.3906024405517,0
6,80,12.8,1192.9735132985957,1
6,81,25.6,1000.1787309555453,1
6,82,12.8,1289.4834423746674,0
6,83,12.8,1211.7665383300612,1
6,84,25.6,1019.0655045994462,1
6,85,6.4,1398.748044264903,0
6,86,25.6,1021.0998226203585,0
6,87,12.8,1222.1757227882158,1
6,88,6.4,1365.0852012425387,1
6,89,25.6,1017.4887630285093,1
6,90,3.2,1448.8203947257302,1
6,91,25.6,979.296366388732,1
6,92,3.2,1520.4334293091736,1
6,93,25.6,956.8596686058812,1
6,94,6.4,1345.4770417972989,0
6,95,3.2,1485.2098285535053,0
6,96,25.6,1037.5531099024415,1
6,97,12.8,1137.9308616698006,1
6,98,25.6,951.7053524123835,1
6,99,12.8,1218.314354524726,1
6,100,25.6,1000.9247600883762,1
6,101,25.6,1106.5651978533292,1
6,102,25.6,934.98416839542,1
6,103,12.8,1255.388105514437,1
6,104,6.4,1445.047856069825,1
6,105,6.4,1432.3911667821806,1
6,106,25.6,893.620950140069,0
6,107,25.6,951.1344082966207,0
6,108,3.2,1472.265431729619,1
6,109,3.2,1489.0133809956988,1
6,110,12.8,1268.3592190761642,1
6,111,12.8,1191.4321963272373,1
6,112,25.6,999.77756827392,1
6,113,25.6,987.0971028543754,1
6,114,12.8,1204.184451201024,1
6,115,3.2,1491.7717683429278,0
6,116,25.6,989.8892995148224,1
6,117,6.4,1453.6254771904585,0
6,118,25.6,962.2503068922168,1
6,119,3.2,1442.8667866573012,1
6,120,12.8,1260.2553273271435,1
6,121,6.4,1359.8747424243634,1
6,122,3.2,1534.8908134495337,0
6,123,25.6,1050.4030325660044,1
6,124,12.8,1151.6052997491886,1
6,125,12.8,1224.344363472063,1
6,126,12.8,1100.7154435208954,0
6,127,12.8,1227.6675456120615,1
6,128,12.8,1192.702600866365,1
6,129,3.2,1514.7575955930135,0
6,130,3.2,1507.4885382785847,1
6,131,25.6,1023.1560114007499,1
6,132,6.4,1425.1264100301435,1
6,133,3.2,1496.5259895951626,1
6,134,6.4,1351.971777428673,1
6,135,6.4,1375.6365405817153,0
6,136,25.6,1058.5905439201256,0
6,137,12.8,1205.9625362891884,1
6,138,12.8,1189.1964013943166,1
6,139,12.8,1215.1237872626366,1
6,140,25.6,1000.0275600415644,1
6,141,6.4,1428.3908863602378,0
6,142,6.4,1452.1481806348338,1
6,143,12.8,1224.5117462259486,1
6,144,25.6,1089.373208489606,1
6,145,6.4,1392.2057552095343,1
6,146,6.4,1413.2470813285304,1
6,147,25.6,916.0894858102737,0
6,148,12.8,1214.6047169481792,1
6,149,25.6,1027.36315450033,1
6,150,25.6,983.7899613938825,1
6,151,6.4,1364.4763546022486,0
6,152,25.6,913.8531726004999,1
6,153,12.8,1150.9607781696952,1
6,154,12.8,1205.5992641950143,1
6,155,12.8,1254.105990147556,1
6,156,6.4,1379.1452180515018,1
6,157,25.6,983.2914812868302,1
6,158,25.6,969.3825436218043,1
6,159,6.4,1478.0218069689693,1
6,160,12.8,1248.3194735365846,0
6,161,3.2,1448.8350086372914,0
6,162,12.8,1174.0634215569767,1
6,163,3.2,1495.7846505238765,1
6,164,3.2,1493.8149353435747,1
6,165,3.2,1509.29118640883,0
6,166,25.6,1033.5094616779807,1
6,167,6.4,1299.6216080440317,0
6,168,12.8,1120.204008285043,1
6,169,25.6,1017.211230540588,1
6,170,6.4,1473.5471857898362,1
6,171,3.2,1424.2399669677259,1
6,172,3.2,1434.6350102288297,1
6,173,25.6,1085.568350836096,1
6,174,3.2,1517.5203293545792,0
6,175,6.4,1438.03242817216,1
6,176,25.6,999.180528761476,1
6,177,3.2,1555.5001482765995,0
6,178,3.2,1457.1037802497112,0
6,179,6.4,1337.4236160608361,1
6,180,25.6,985.7181417369753,1
6,181,3.2,1448.8519759597705,0
6,182,12.8,1131.010180766765,1
6,183,25.6,995.8388789146476,1
6,184,25.6,1020.9981487498858,1
6,185,6.4,1468.1863751716537,0
6,186,3.2,1576.5393676278068,1
6,187,3.2,1552.7903802873984,1
6,188,25.6,1013.9837625459043,0
6,189,25.6,931.0566336967262,1
6,190,3.2,1575.1894599710183,1
6,191,25.6,1085.1285415275916,1
6,192,12.8,1182.5658257377856,1
6,193,25.6,1031.6008894350693,1
6,194,3.2,1472.951510543451,1
6,195,12.8,1137.2818773627994,1
6,196,12.8,1220.7655046752188,1
6,197,6.4,1381.0982590895167,1
6,198,6.4,1401.7824298019964,1
6,199,3.2,1523.9337913103816,1
6,200,3.2,1561.1676251336626,1
7,1,25.6,867.0293612636677,1
7,2,6.4,1103.3551173049314,0
7,3,12.8,1094.6804698258213,1
7,4,6.4,1176.1781801252714,1
7,5,3.2,1174.04997375426,1
7,6,3.2,1203.4122994835527,1
7,7,25.6,796.4609903325961,1
7,8,3.2,1143.297865420272,1
7,9,3.2,1284.418101702288,1
7,10,3.2,1192.4178021874989,1
7,11,6.4,1069.7979231157929,1
7,12,12.8,951.5801124365844,1
7,13,12.8,1056.77283852607,1
7,14,3.2,1306.5452884051447,1
7,15,6.4,1076.8679809358982,1
7,16,12.8,1036.3905826522837,1
7,17,3.2,1216.7918504609545,1
7,18,3.2,1188.1610937486923,1
7,19,25.6,814.3955936079651,1
7,20,3.2,1112.7259871918816,1
7,21,12.8,966.5049533692517,1
7,22,6.4,1018.8939213702815,1
7,23,25.6,779.1442532072189,1
7,24,6.4,1008.1026428155028,1
7,25,6.4,1122.1358409085462,0
7,26,25.6,855.6656051484337,1
7,27,12.8,1022.7996574644369,1
7,28,3.2,1344.2238880580398,1
7,29,3.2,1146.4656708011648,1
7,30,25.6,775.8479368129388,1
7,31,12.8,962.2531241244131,0
7,32,3.2,1245.594450911635,1
7,33,3.2,1198.943001721236,1
7,34,12.8,960.4538074093966,1
7,35,3.2,1158.9158034843717,1
7,36,3.2,1232.546946822074,1
7,37,12.8,1017.1340980063716,1
7,38,6.4,976.833406463925,1
7,39,25.6,707.7902199059023,1
7,40,3.2,1173.680789544797,1
7,41,12.8,1045.6878791390989,1
7,42,25.6,827.5610973184954,1
7,43,25.6,688.5341903336114,1
7,44,12.8,974.0105174359966,1
7,45,12.8,1023.8673916008637,1
7,46,3.2,1131.7049003767484,1
7,47,25.6,817.6770671791696,1
7,48,25.6,731.5219900591387,1
7,49,12.8,994.1485708736224,1
7,50,25.6,732.1401630735159,1
7,51,3.2,1246.6804938304633,1
7,52,3.2,1209.0538622600443,1
7,53,6.4,1069.2775973768871,1
7,54,3.2,1136.717263487436,1
7,55,3.2,1207.0179054056532,1
7,56,6.4,1123.9733087680459,1
7,57,25.6,854.2615689644863,1
7,58,12.8,967.8933415027432,1
7,59,3.2,1193.4091391513325,1
7,60,12.8,954.1642596757965,1
7,61,25.6,805.6665108498611,1
7,62,12.8,920.9723868767815,1
7,63,12.8,1020.4153926821964,1
7,64,3.2,1258.29016883274,1
7,65,3.2,1152.5344781385343,1
7,66,25.6,827.4221251375383,1
7,67,12.8,891.6393987941312,0
7,68,3.2,1226.918775523643,1
7,69,6.4,1110.6534493983404,1
7,70,25.6,744.8099769844473,1
7,71,12.8,1029.397923356187,1
7,72,6.4,1138.1116183101672,1
7,73,25.6,875.2650941030332,1
7,74,3.2,1194.0023806254515,1
7,75,12.8,917.5299774334042,1
7,76,12.8,981.7907585869442,1
7,77,6.4,1055.8683462910994,1
7,78,25.6,805.8518551537367,1
7,79,12.8,971.603725961612,1
7,80,6.4,1195.6636398751505,1
7,81,12.8,1073.323656809103,1
7,82,25.6,805.2559949225583,1
7,83,6.4,1114.6973664945003,1
7,84,12.8,1069.9084032054354,1
7,85,12.8,891.1678581679719,1
7,86,12.8,897.6214865523473,1
7,87,6.4,1082.1375117999455,1
7,88,25.6,737.6202390264702,1
7,89,25.6,701.6354575428453,1
7,90,6.4,1134.749591414543,1
7,91,3.2,1202.2616842627565,1
7,92,25.6,851.1121313249486,1
7,93,6.4,1119.4797098723989,1
7,94,3.2,1247.5578853122386,1
7,95,12.8,951.4797655283312,1
7,96,6.4,1115.015646796515,1
7,97,25.6,870.7649827666647,1
7,98,6.4,1009.6162272470698,1
7,99,3.2,1195.0520863078264,1
7,100,6.4,1158.0424839874754,1
7,101,3.2,1223.6949038415771,1
7,102,12.8,1037.8733476508824,1
7,103,25.6,885.444692854495,1
7,104,6.4,1090.2069736756923,0
7,105,6.4,1043.1066613225555,1
7,106,3.2,1179.8767298707373,1
7,107,6.4,1071.4441336600978,1
7,108,12.8,941.3575492265204,1
7,109,3.2,1215.627360178163,1
7,110,3.2,1245.5054365757828,1
7,111,3.2,1216.665014077518,1
7,112,6.4,1072.0286355054486,1
7,113,12.8,983.7781763094838,1
7,114,3.2,1153.7394231936617,1
7,115,3.2,1228.6339456587616,1
7,116,25.6,694.6600562474904,1
7,117,3.2,1234.8535477538662,1
7,118,12.8,971.852305360064,1
7,119,6.4,1060.756154247782,0
7,120,6.4,1113.2111077077711,1
7,121,25.6,761.1352728762862,1
7,122,3.2,1216.3084846850586,1
7,123,6.4,1116.8358847739971,1
7,124,3.2,1215.5336799420832,0
7,125,12.8,1089.1867204343157,1
7,126,3.2,1192.7109095607302,1
7,127,3.2,1161.991647361153,1
7,128,25.6,812.1194704493466,0
7,129,6.4,1110.0759061310414,1
7,130,12.8,1002.40370724381,0
7,131,3.2,1200.9229776958769,1
7,132,12.8,964.9689566570911,1
7,133,3.2,1126.5670427484545,1
7,134,25.6,858.4605288341091,1
7,135,3.2,1123.303998315075,1
7,136,3.2,1175.2134211375085,1
7,137,25.6,732.56373156692,1
7,138,6.4,1110.743881865082,1
7,139,3.2,1250.3237820949837,1
7,140,12.8,935.8052201488285,1
7,141,6.4,1199.1340057759849,1
7,142,6.4,1148.9312872823077,1
7,143,6.4,1050.332828189501,1
7,144,6.4,1103.032274337393,1
7,145,3.2,1196.6950918748985,1
7,146,25.6,886.9663904883363,1
7,147,25.6,864.1594157504785,1
7,148,6.4,1044.5486979257626,1
7,149,25.6,789.0225171297607,1
7,150,6.4,1080.7918077254303,1
7,151,6.4,1034.4414023216266,1
7,152,25.6,757.7902971856453,1
7,153,3.2,1115.7628292437075,1
7,154,25.6,842.6951558987715,1
7,155,12.8,989.9056493376146,1
7,156,6.4,1192.9481588542703,1
7,157,3.2,1262.8756597460351,1
7,158,6.4,1099.9223294132823,1
7,159,3.2,1187.9864182329284,0
7,160,25.6,817.1762223648321,1
7,161,6.4,1149.4467200026152,0
7,162,3.2,1170.1419601427867,1
7,163,6.4,1072.5674100802855,1
7,164,12.8,955.1453315436248,0
7,165,12.8,1039.7275291773235,1
7,166,12.8,974.0620128370286,1
7,167,25.6,825.8054209145278,0
7,168,3.2,1178.070388485542,0
7,169,12.8,1043.1039191865143,1
7,170,6.4,1079.1944735186935,1
7,171,3.2,1171.9248794461898,1
7,172,25.6,714.9626964719586,1
7,173,3.2,1220.047742178742,1
7,174,6.4,1092.5317385305834,1
7,175,3.2,1141.1015718578676,1
7,176,25.6,747.8129825319105,1
7,177,25.6,731.8377038401243,1
7,178,3.2,1262.9994824866576,1
7,179,3.2,1257.5182338364145,1
7,180,25.6,866.0331255148055,1
7,181,12.8,973.3785283048275,0
7,182,3.2,1257.3313858489091,0
7,183,3.2,1193.381270821135,1
7,184,12.8,951.5231001615359,1
7,185,6.4,1151.8188535899678,1
7,186,25.6,689.698068142912,1
7,187,25.6,795.0805267402418,0
7,188,12.8,868.8861065998575,1
7,189,6.4,1169.5597779589307,0
7,190,25.6,780.460920692353,1
7,191,25.6,835.5512043545266,1
7,192,25.6,787.8131888130389,1
7,193,12.8,1043.4410790851093,1
7,194,12.8,1033.016303428448,1
7,195,3.2,1207.491789378488,0
7,196,3.2,1186.6442880511822,1
7,197,25.6,826.7544791409757,1
7,198,3.2,1244.9583192165048,1
7,199,3.2,1200.8211987176667,1
7,200,25.6,778.9237358234224,1
8,1,6.4,1107.6315348465919,1
8,2,25.6,889.0095460533648,1
8,3,12.8,987.385670869317,1
8,4,3.2,1251.0497913535253,0
8,5,3.2,1294.8596376577966,1
8,6,12.8,1011.2844938567556,1
8,7,3.2,1177.2401324063287,1
8,8,3.2,1191.3843670377369,1
8,9,3.2,1292.617931367391,1
8,10,25.6,739.8734759127315,1
8,11,3.2,1193.387109790894,1
8,12,25.6,829.832671601608,1
8,13,3.2,1141.2721407918964,0
8,14,12.8,1025.3187825377636,1
8,15,12.8,1000.2294317791742,1
8,16,6.4,1121.6240499646128,0
8,17,3.2,1161.881428991384,1
8,18,6.4,1041.2383091466652,1
8,19,3.2,1302.2144677632991,1
8,20,3.2,1165.5227222357316,1
8,21,3.2,1337.0221443419402,1
8,22,3.2,1262.7539085678643,1
8,23,25.6,776.9771179379327,1
8,24,6.4,1073.0081094422733,1
8,25,25.6,752.2742631795329,1
8,26,3.2,1230.3586411786368,1
8,27,6.4,1068.8441851520106,1
8,28,12.8,961.2356847220751,1
8,29,12.8,1003.6317057441565,1
8,30,6.4,1061.7826159732467,1
8,31,12.8,977.7075091759415,1
8,32,12.8,1005.1802530161823,1
8,33,12.8,1045.752478178249,0
8,34,12.8,982.508242685984,1
8,35,3.2,1209.8612615333666,1
8,36,12.8,975.8894748995326,1
8,37,12.8,1095.2543297537054,1
8,38,6.4,1050.3861038160364,1
8,39,12.8,1059.3667769445922,1
8,40,3.2,1257.1878407745598,0
8,41,3.2,1210.6857675635351,1
8,42,3.2,1080.0015121084568,1
8,43,3.2,1169.24076330924,1
8,44,6.4,1073.2669667055868,1
8,45,12.8,1055.7181079385969,1
8,46,6.4,1043.6219710720661,1
8,47,12.8,1065.4085781840934,1
8,48,12.8,1020.338141053223,1
8,49,6.4,1159.2462470126006,1
8,50,25.6,732.4128618908661,1
8,51,12.8,1076.0366539530687,1
8,52,25.6,691.1611640300737,1
8,53,25.6,805.377817181632,1
8,54,3.2,1201.8930327560788,1
8,55,25.6,654.142197116378,1
8,56,12.8,1049.286807547517,1
8,57,25.6,756.1520516883222,1
8,58,12.8,992.5645919742184,1
8,59,25.6,719.1374853342397,1
8,60,6.4,1115.3132480302677,1
8,61,12.8,953.1454202730255,1
8,62,6.4,1095.000334354139,1
8,63,6.4,1154.9236526940085,1
8,64,12.8,1064.693774687513,1
8,65,6.4,1117.639107824847,1
8,66,3.2,1242.7763116141593,1
8,67,6.4,1129.6995465468256,0
8,68,6.4,1102.15644000727,1
8,69,3.2,1192.516615185854,1
8,70,3.2,1132.7660019208402,1
8,71,3.2,1226.7925249607167,1
8,72,12.8,1040.9343846621696,1
8,73,3.2,1157.1917446896728,1
8,74,3.2,1239.5675750780126,1
8,75,6.4,1144.7664682580394,1
8,76,12.8,1005.7598757469589,0
8,77,3.2,1239.8388391014682,1
8,78,25.6,782.2532230666496,1
8,79,12.8,901.5336554323624,1
8,80,25.6,759.6088041875491,0
8,81,6.4,1138.7881752754704,1
8,82,3.2,1150.4639626105666,1
8,83,3.2,1232.450282976508,1
8,84,12.8,978.6550193944507,1
8,85,6.4,1054.3734376348928,1
8,86,6.4,1131.9648731610514,1
8,87,12.8,1038.7624639079754,1
8,88,6.4,1011.7457443442142,1
8,89,12.8,1036.243734686259,1
8,90,3.2,1189.2015671408944,1
8,91,6.4,1113.9895913773407,1
8,92,25.6,767.5182063861075,1
8,93,6.4,1057.8232237512182,1
8,94,3.2,1178.4287828880897,1
8,95,6.4,1097.2354761989793,1
8,96,12.8,917.7228116020557,1
